,_BatchID,BatchName,BatchPath,ConfigID,Shift,Cell_Name,TestTypeID,LastInsertedRow,StartTime,Heads,BatteryTypeID,BodyTypeID,DomeTypeID,PCATypeID,PCBTypeID,PlacementContractorID,EmployeID,OpticsTypeID,Versions,LotNumber,SubLot,TestID,Capsule_Number,Initial_Capsule_Id_HEX,Capsule_Id_HEX,Test_Counter,ERROR_Code_Number,Capsule_Id,PASS_FAILED,Start_Time,End_time,Test_Time_min,Date,History,Remark,Blister_Id,Fail_Tray,Fail_capsule_position,ERROR_Code_Description,WTC,CQC_num,Capsule_Counter,TP_Cell_Name,DomeCaseGap,LaserPower,StitchArea,MinStitchWidth,LeakTest,year,quarter,week,month,dayweek,DomeCaseGap_spc_orig,LaserPower_spc_orig,MinStitchWidth_spc_orig,StitchArea_spc_orig,LeakTest_spc_orig,DomeCaseGap_spc,LaserPower_spc,MinStitchWidth_spc,StitchArea_spc,LeakTest_spc,BatchId,DomeCaseGap_limit,LaserPower_limit,MinStitchWidth_limit,StitchArea_limit,LeakTest_limit
1188,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30951020.0,,,,627140.0,,,Pass      ,02:38:50 PM,02:39:18 PM,00:28,01/06/2023,,,5QJATG4,,0,,,,,12.0,0.178,,102.221,,,2023,2,22,6,5,0.178,,,102.221,,0.1424:0.2136,:,:,81.7768:122.665,:,952422.0,:0.25,,,70:,
1189,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30951030.0,,,,277830.0,-168;-170;-184;-185;-181;,,Fail      ,02:39:11 PM,02:39:33 PM,00:21,01/06/2023,,,M2ZVTF5,,0,Stitch Area;Gap between dome and case;BiggestNeighborhoodGroup3 - Biggest Neighborhood of dirts that fit group3;BiggestNeighborhoodGroup4 - Biggest Neighborhood of dirts that fit group4;NumOfDotsInGroup4 - number of dirt blobs that fit group4;,,,,11.0,0.871,,60.743,,,2023,2,22,6,5,0.871,,,60.743,,0.6968:1.0452,:,:,48.5944:72.8916,:,952422.0,:0.25,,,70:,
1190,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30951035.0,,,,627141.0,,,Reburn    ,02:39:26 PM,02:39:45 PM,00:18,01/06/2023,,,VLRTBG3,,0,,,,,12.0,0.16,,108.639,,,2023,2,22,6,5,0.16,,,108.639,,0.128:0.192,:,:,86.9112:130.367,:,952422.0,:0.25,,,70:,
1191,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30951046.0,,,,627142.0,-170;,,Fail      ,02:39:52 PM,02:40:10 PM,00:17,01/06/2023,,,57XATHJ,,0,Gap between dome and case;,,,,12.0,0.262,,95.385,,,2023,2,22,6,5,0.262,,,95.385,,0.2096:0.3144,:,:,76.308:114.462,:,952422.0,:0.25,,,70:,
1192,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30951057.0,,,,627143.0,,,Pass      ,02:40:17 PM,02:40:35 PM,00:18,01/06/2023,,,5PJATGX,,0,,,,,12.0,0.178,,105.875,,,2023,2,22,6,5,0.178,,,105.875,,0.1424:0.2136,:,:,84.7:127.05,:,952422.0,:0.25,,,70:,
1193,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30951068.0,,,,277831.0,,,Pass      ,02:40:43 PM,02:41:13 PM,00:29,01/06/2023,,,MQXABHV,,0,,,,,11.0,0.191,,98.628,,,2023,2,22,6,5,0.191,,,98.628,,0.1528:0.2292,:,:,78.9024:118.354,:,952422.0,:0.25,,,70:,
1194,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30951092.0,,,,627144.0,,,Pass      ,02:42:14 PM,02:42:41 PM,00:27,01/06/2023,,,DBXABHP,,0,,,,,12.0,0.133,,107.539,,,2023,2,22,6,5,0.133,,,107.539,,0.1064:0.1596,:,:,86.0312:129.047,:,952422.0,:0.25,,,70:,
1195,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30951105.0,,,,627145.0,,,Pass      ,02:43:15 PM,02:43:44 PM,00:28,01/06/2023,,,5HWQCB3,,0,,,,,12.0,0.164,,107.449,,,2023,2,22,6,5,0.164,,,107.449,,0.1312:0.1968,:,:,85.9592:128.939,:,952422.0,:0.25,,,70:,
1196,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30951117.0,,,,627146.0,,,Pass      ,02:43:51 PM,02:44:10 PM,00:18,01/06/2023,,,MX8RUA4,,0,,,,,12.0,0.151,,106.812,,,2023,2,22,6,5,0.151,,,106.812,,0.1208:0.1812,:,:,85.4496:128.174,:,952422.0,:0.25,,,70:,
1197,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30951120.0,,,,277832.0,,,Pass      ,02:43:56 PM,02:44:26 PM,00:29,01/06/2023,,,VA4PDDA,,0,,,,,11.0,0.169,,114.105,,,2023,2,22,6,5,0.169,,,114.105,,0.1352:0.2028,:,:,91.284:136.926,:,952422.0,:0.25,,,70:,
1198,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30951126.0,,,,627147.0,,,Pass      ,02:44:17 PM,02:44:35 PM,00:18,01/06/2023,,,VCDBBJL,,0,,,,,12.0,0.142,,102.828,,,2023,2,22,6,5,0.142,,,102.828,,0.1136:0.1704,:,:,82.2624:123.394,:,952422.0,:0.25,,,70:,
1199,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30951134.0,,,,277833.0,,,Reburn    ,02:44:33 PM,02:44:51 PM,00:18,01/06/2023,,,M53GVB2,,0,,,,,11.0,0.191,,107.779,,,2023,2,22,6,5,0.191,,,107.779,,0.1528:0.2292,:,:,86.2232:129.335,:,952422.0,:0.25,,,70:,
1200,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30951154.0,,,,277834.0,,,Pass      ,02:45:17 PM,02:45:46 PM,00:28,01/06/2023,,,VF2TDC3,,0,,,,,11.0,0.191,,109.687,,,2023,2,22,6,5,0.191,,,109.687,,0.1528:0.2292,:,:,87.7496:131.624,:,952422.0,:0.25,,,70:,
1201,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30951162.0,,,,627148.0,,,Pass      ,02:45:34 PM,02:46:03 PM,00:29,01/06/2023,,,DQJATGC,,0,,,,,12.0,0.116,,102.558,,,2023,2,22,6,5,0.116,,,102.558,,0.0928:0.1392,:,:,82.0464:123.07,:,952422.0,:0.25,,,70:,
1202,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30951165.0,,,,277835.0,,,Pass      ,02:45:53 PM,02:46:11 PM,00:18,01/06/2023,,,MHWQCBK,,0,,,,,11.0,0.187,,112.221,,,2023,2,22,6,5,0.187,,,112.221,,0.1496:0.2244,:,:,89.7768:134.665,:,952422.0,:0.25,,,70:,
1203,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30951180.0,,,,627149.0,,,Pass      ,02:46:29 PM,02:46:47 PM,00:17,01/06/2023,,,5F2TDCT,,0,,,,,12.0,0.182,,102.931,,,2023,2,22,6,5,0.182,,,102.931,,0.1456:0.2184,:,:,82.3448:123.517,:,952422.0,:0.25,,,70:,
1204,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30951191.0,,,,277836.0,,,Pass      ,02:46:40 PM,02:47:10 PM,00:29,01/06/2023,,,MG2TDCQ,,0,,,,,11.0,0.151,,102.48,,,2023,2,22,6,5,0.151,,,102.48,,0.1208:0.1812,:,:,81.984:122.976,:,952422.0,:0.25,,,70:,
1205,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30951199.0,,,,627150.0,,,Pass      ,02:47:00 PM,02:47:30 PM,00:29,01/06/2023,,,553GVBJ,,0,,,,,12.0,0.182,,102.034,,,2023,2,22,6,5,0.182,,,102.034,,0.1456:0.2184,:,:,81.6272:122.441,:,952422.0,:0.25,,,70:,
1206,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30951206.0,,,,277837.0,,,Pass      ,02:47:17 PM,02:47:35 PM,00:17,01/06/2023,,,VX8RUAC,,0,,,,,11.0,0.156,,112.301,,,2023,2,22,6,5,0.156,,,112.301,,0.1248:0.1872,:,:,89.8408:134.761,:,952422.0,:0.25,,,70:,
1207,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30951217.0,,,,277838.0,,,Pass      ,02:47:42 PM,02:48:00 PM,00:18,01/06/2023,,,D9ZTDCS,,0,,,,,11.0,0.182,,115.984,,,2023,2,22,6,5,0.182,,,115.984,,0.1456:0.2184,:,:,92.7872:139.181,:,952422.0,:0.25,,,70:,
1208,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30951224.0,,,,627151.0,,,Pass      ,02:47:56 PM,02:48:14 PM,00:17,01/06/2023,,,M93PDDC,,0,,,,,12.0,0.164,,110.015,,,2023,2,22,6,5,0.164,,,110.015,,0.1312:0.1968,:,:,88.012:132.018,:,952422.0,:0.25,,,70:,
1209,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30951228.0,,,,277839.0,,,Pass      ,02:48:07 PM,02:48:25 PM,00:17,01/06/2023,,,MA4PDD2,,0,,,,,11.0,0.151,,108.444,,,2023,2,22,6,5,0.151,,,108.444,,0.1208:0.1812,:,:,86.7552:130.133,:,952422.0,:0.25,,,70:,
1210,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30951238.0,,,,277840.0,,,Pass      ,02:48:32 PM,02:48:50 PM,00:18,01/06/2023,,,D63GVBM,,0,,,,,11.0,0.156,,104.775,,,2023,2,22,6,5,0.156,,,104.775,,0.1248:0.1872,:,:,83.82:125.73,:,952422.0,:0.25,,,70:,
1211,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30951243.0,,,,627152.0,,,Pass      ,02:48:40 PM,02:49:09 PM,00:29,01/06/2023,,,V9VQCB8,,0,,,,,12.0,0.187,,102.876,,,2023,2,22,6,5,0.187,,,102.876,,0.1496:0.2244,:,:,82.3008:123.451,:,952422.0,:0.25,,,70:,
1212,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30951259.0,,,,627153.0,,,Pass      ,02:49:36 PM,02:49:53 PM,00:17,01/06/2023,,,DAWQCB4,,0,,,,,12.0,0.213,,102.674,,,2023,2,22,6,5,0.213,,,102.674,,0.1704:0.2556,:,:,82.1392:123.209,:,952422.0,:0.25,,,70:,
1213,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30951268.0,,,,277841.0,,,Pass      ,02:49:40 PM,02:50:10 PM,00:29,01/06/2023,,,DY8RUA7,,0,,,,,11.0,0.16,,110.626,,,2023,2,22,6,5,0.16,,,110.626,,0.128:0.192,:,:,88.5008:132.751,:,952422.0,:0.25,,,70:,
1214,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30951281.0,,,,277842.0,,,Pass      ,02:50:16 PM,02:50:34 PM,00:17,01/06/2023,,,MR8RUAH,,0,,,,,11.0,0.244,,104.069,,,2023,2,22,6,5,0.244,,,104.069,,0.1952:0.2928,:,:,83.2552:124.883,:,952422.0,:0.25,,,70:,
1215,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30951294.0,,,,277843.0,,,Pass      ,02:50:42 PM,02:50:59 PM,00:17,01/06/2023,,,MJVHVCH,,0,,,,,11.0,0.169,,104.668,,,2023,2,22,6,5,0.169,,,104.668,,0.1352:0.2028,:,:,83.7344:125.602,:,952422.0,:0.25,,,70:,
1216,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30951307.0,,,,627154.0,,,Reburn    ,02:51:04 PM,02:51:33 PM,00:28,01/06/2023,,,VAWQCBL,,0,,,,,12.0,0.187,,105.599,,,2023,2,22,6,5,0.187,,,105.599,,0.1496:0.2244,:,:,84.4792:126.719,:,952422.0,:0.25,,,70:,
1217,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30951313.0,,,,277844.0,,,Pass      ,02:51:15 PM,02:51:44 PM,00:29,01/06/2023,,,DJVHVCR,,0,,,,,11.0,0.173,,102.528,,,2023,2,22,6,5,0.173,,,102.528,,0.1384:0.2076,:,:,82.0224:123.034,:,952422.0,:0.25,,,70:,
1218,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30951323.0,,,,277845.0,,,Pass      ,02:51:51 PM,02:52:10 PM,00:18,01/06/2023,,,5GWQCB6,,0,,,,,11.0,0.169,,111.182,,,2023,2,22,6,5,0.169,,,111.182,,0.1352:0.2028,:,:,88.9456:133.418,:,952422.0,:0.25,,,70:,
1219,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30951337.0,,,,277846.0,,,Pass      ,02:52:21 PM,02:52:50 PM,00:29,01/06/2023,,,MAWQCBU,,0,,,,,11.0,0.169,,110.807,,,2023,2,22,6,5,0.169,,,110.807,,0.1352:0.2028,:,:,88.6456:132.968,:,952422.0,:0.25,,,70:,
1220,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30951340.0,,,,627155.0,,,Pass      ,02:52:27 PM,02:52:55 PM,00:28,01/06/2023,,,MW3GVBQ,,0,,,,,12.0,0.169,,109.512,,,2023,2,22,6,5,0.169,,,109.512,,0.1352:0.2028,:,:,87.6096:131.414,:,952422.0,:0.25,,,70:,
